reconstructed_sentence,sentence_original,pattern,matrix_language,group_code,group,participant_id,filler_count,has_fillers
又 唔 一定 贏 畢竟 夫人 我 客家 同埋 國民 南華 係 想 我 啲 華人 都 係 識得 講講 都 唔係 我 想 講 我 動畫 衰 呢個 我 覺得 都 可以 仿效,又唔一定贏，畢竟夫人我客家同埋國民南華係想我啲華人都係識得講講都唔係我想講我動畫衰呢個，我 覺得都可以仿效。,C34,Cantonese,I,Immersed,ACI2015,1,True
要 呢個 一定要,要呢個一定要。,C3,Cantonese,I,Immersed,ACI2015,0,False
哦 唔係 係 呃 我 明顯 想 我 講 同 講 英文 我 回話 囉 都 受 我 我 個 媽 身形 我 好 嚴重 可以 咁 講 我 媽 得 精神 囉 對 對 睇人 嘅 一啲 嘢 實際 講講 野 嗰種 光 攤 描寫 你 我 未到 好 呢個 描述 一個 受 我 個 媽 身形 患 上 痾 啦 媽 睇醫生 信 達 登 揭發 咗 一個人 嗰個 喺 我 嚟,哦，唔係係呃我明顯想我講同講英文我回話囉！都受我我個媽身形我好嚴重，可以咁講我媽得精神囉！對對睇人嘅一啲嘢，實際講講野嗰種光攤描寫你我未到好呢個描述一個受我個媽身形患上痾啦！媽睇醫生信達登揭發咗一個人嗰個喺我嚟。,C74,Cantonese,I,Immersed,ACI2015,2,True
同 我 卅 句 話晒 裝上 去 啲 失常 話 普通 同樣 用 廣東話 問 我 先 如果 佢哋 唔係 如果 我 有啲 人 唔係 用 廣東話 定 我 仲 用 啱 寶 華 再 冇用 英文 答 就係 咁,同我卅句話晒裝上去啲失常話普通同樣用廣東話問我先。如果佢哋唔係，如果我有啲人唔係用廣東話 定，我仲用啱寶華再冇用英文答就係咁,C40,Cantonese,I,Immersed,ACI2015,0,False
就是 噉,就是噉,C2,Cantonese,I,Immersed,ACI2015,0,False
基本上 推 我 有 唔 聲 唔 上 華人 嗰種 英文 問返 嘅,基本上推我有唔聲唔上華人嗰種英文問返嘅。,C13,Cantonese,I,Immersed,ACI2015,2,True
見 唔 到 所有 睇實 吳 世 瑋 嘅 人 我 都 會 用 英文 去 同 佢 講嘢 算 唔係 我 話 多數 怪 我 嗰度,見唔到所有睇實吳世瑋嘅人，我都會用英文去同佢講嘢算唔係我話多數怪我嗰度。,C27,Cantonese,I,Immersed,ACI2015,1,True
那 同位 受 話 唔係 據 嘅 唔 是 獲 莎士比亞 咁 我 就 唔 用 你 問 講,那同位受話唔係據嘅唔是獲莎士比亞咁我就唔用你問講。,C19,Cantonese,I,Immersed,ACI2015,2,True
um 如果 真係 假 嘅話 就 唔會 因為 上 到 好 嬲 泰臣 到 比較 呢 場 戲 係 比較 笑話 所以 係 加入 阿 龍 的 問答 說 但係 起 啲 咩 鋪頭 嘅話 我 會 用 話 廣東話 先,"um, 如果真係假嘅話就唔會因為上到好嬲泰臣到比較呢？場戲係比較笑話，所以係加入阿龍的問答說， 但係起啲咩鋪頭嘅話，我會用話廣東話先。",E1-C40,Cantonese,I,Immersed,ACI2015,1,True
有啲 紙樣 係 好似 係 廣東話 mix 英文 英文 mix 廣東話 嗰 仲,有啲紙樣係好似係廣東話mix英文，英文mix廣東話，嗰仲?,C6-E1-C2-E1-C3,Cantonese,I,Immersed,ACI2015,0,False
到 有 同 到 我 有 同 我 個 roommate 都 喺 香港 落案 是 講 有 到 mix 英文 上去 主要 用 廣東話 多 都,到有同到我有同我個roommate都喺香港落案是講有到，mix英文上去主要用廣東話多都。,C9-E1-C8-E1-C7,Cantonese,I,Immersed,ACI2015,0,False
有 你 推 咪話 哦 小牛 囉 聽 某 大 美國 姓 知道 又話 咁 我 好 我 唉 我 100 縮沙 都 諗 唔 到 咁 講 我 手上 點 講出嚟 所以 呢啲 嘢 我 就 問 你,有你推咪話哦！小牛囉！聽某大美國姓知道又話咁我好我唉，我1:00縮沙都諗唔到咁講我手上點 講出嚟，所以呢啲嘢，我就問你。,C20-E1-C18,Cantonese,I,Immersed,ACI2015,2,True
譬如 係 稱 我 同好 味 去 carpool 嗰時 話 我 會同 佢 講 我 會同 佢 講 嘅 gas 幾多 錢 落 晒 其實 我 之後 係 由 係 叫 油價 但係 我 可 乘 一個 呢 成 件 事 講出嚟 受訪 係 講 嘅 係 用 我 英文 先 因為,譬如係稱我同好味去carpool，嗰時話我會同佢講，我會同佢講嘅gas幾多錢落晒。其實我之後係由係叫 油價，但係我可乘一個呢？成件事講出嚟受訪係講嘅係用我英文先因為。,C7-E1-C11-E1-C32,Cantonese,I,Immersed,ACI2015,0,False
倍 啦 啲 啦 我 有多 一份 如果 成日 講出 來 我 好 想要 聽 聽 英文 先 所以 廣東話 比較 適合 用 好 靚,倍啦啲啦！我有多一份如果成日講出來，我好想要聽聽英文先，所以廣東話比較適合用好靚。,C25,Cantonese,I,Immersed,ACI2015,0,False
都 唔知 乜嘢,都唔知乜嘢...,C3,Cantonese,I,Immersed,ACI2015,0,False
唔會 唔會,唔會，唔會,C2,Cantonese,I,Immersed,ACI2015,0,False
語言 時 唔會 因為 如果 用 英文 同 講 嘅話 我 通常 到 佢 都 唔係 香港人 唔 信 訊息 講 廣東話 嘅 咁 點樣 要 加 廣東話 落去,語言時，唔會因為如果用英文同講嘅話，我通常到佢都唔係香港人唔信訊息講廣東話嘅咁點樣要加 廣東話落去。,C29,Cantonese,I,Immersed,ACI2015,1,True
呀 除了 我 friend 在 我 度外 你 賠償 不 歐羅 少少 嗰啲 華人 覺得 有 話 話 都 係 中英 夾雜 較 多 後生 你 一路 冇,呀！除了我friend在我度外你賠償不歐羅少少嗰啲華人覺得有話話都係中英夾雜較多後生你一路冇。,C3-E1-C24,Cantonese,I,Immersed,ACI2015,0,False
會 退下 我 唔會 主動 諗 去 講 我 話 主要 我 說 後生 的話 得 用 精密 紅外線 成就 睇 一睇 我 還 在 再 再說,會退下我唔會主動諗去講。我話主要我說後生的話得用精密紅外線成就睇一睇，我還在再再說。,C27,Cantonese,I,Immersed,ACI2015,0,False
主要 係 另一 種 語言 又話 我 無 唔 熟悉 嘅話 畀 我 著 咁 幾 年 時候 話 我 都 係 用 講 英文 比較 多 話 第一 件 事 諗 我 個 words 從來 terms 唔係 打 其實 會 睇 會 英文 廣東話 唔係 唔係 即係 感情 所以 最後 會 轉 單數 轉 歌 前往 第二度,主要係另一種語言又話我無唔熟悉嘅話畀我著咁幾年時候話我都係用講英文比較多話第一件事諗我個words 從來terms唔係打，其實會睇會英文廣東話，唔係唔係即係感情，所以最後會轉單數轉歌前往第二度。,C34-E1-C1-E1-C21,Cantonese,I,Immersed,ACI2015,1,True
用 廣東話 講 嗰時 阿 旺 偶然 無常 電話 我 一定 非常 地 但 我 用 英文 嗰陣時 比較 會 受到 好 評 我 韓國 對 英文 就 就冇, 用廣東話講嗰時阿旺偶然無常電話，我一定非常地，但我用英文嗰陣時比較會受到好評，我韓國對 英文就就冇,C29,Cantonese,I,Immersed,ACI2015,0,False
我 唔 我 喺 呢個 睇 吓 佢 到 環 裏邊 area 譬如話 你 講 喺 美國 嘅話 中英 夾雜 避免 唔 到 嘅 因為 呢個 個 都 有 問 大綱 啦 香港 係 往往 我 會 比較 expect 講話 多 啲 廣東話 想 喺 香港 住 佢 囉 唔係 佢 好 囉 social sphere 都 唔係 就係 同 佢 講 英文 人 住 又話 咁 點解 偶像 呢 只有 佢 就係 互相 去 爭 中英 夾雜 快 啲 做 健身運動 講 廣東話 講,我唔我喺呢個睇吓佢到環裏邊area，譬如話你講喺美國嘅話，中英夾雜避免唔到嘅，因為呢個個都有問大綱 啦！香港係往往我會比較expect講話，多啲廣東話想喺香港住佢囉，唔係佢好囉！social sphere都唔係就係同佢講英文人住又話咁點解 偶像呢？只有佢就係互相去爭中英夾雜？快啲做健身運動講廣東話講。,C11-E1-C26-E1-C14-E2-C29,Cantonese,I,Immersed,ACI2015,2,True
中 文 名 定 英文 名 呀,中:: 文名定英文名呀.,C7,Cantonese,I,Immersed,ACI2016,0,False
Uh I'm,"Uh:: , I'm XXX.",E2,English,I,Immersed,ACI2016,1,True
可以 呀 可以 呀,可以呀可以呀.,C4,Cantonese,I,Immersed,ACI2016,0,False
如果 我 中文 名 呢 就係 uh 你 可以 叫 我,"如果我中文名呢就係, uh... XX你可以叫我XX, xxx.",C6-E1-C4,Cantonese,I,Immersed,ACI2016,1,True
做緊 嘢,做緊嘢.,C2,Cantonese,I,Immersed,ACI2016,0,False
我 而家 係 financial analyst,我而家係:: financial analyst.,C3-E2,Cantonese,I,Immersed,ACI2016,0,False
Mmm 我 喺 夏威夷 讀書 嘅 以前,Mmm:: 我喺夏威夷讀書嘅以前.,E1-C6,Cantonese,I,Immersed,ACI2016,0,False
咁 eh 我 二 零,"咁, eh, 我二零,",C1-E1-C3,Cantonese,I,Immersed,ACI2016,1,True
一一 年 至 二 零 一 四年 就讀 eh Bachelor 啦 跟住 就 返 咗 香港 跟住 我 就 移民,"一一年至二零一四年就讀eh, Bachelor啦跟住就返咗香港, 跟住我就移民.",C8-E2-C10,Cantonese,I,Immersed,ACI2016,1,True
我 係 抽簽 移民 再嚟 跟住,"我係抽簽移民再嚟跟住,",C6,Cantonese,I,Immersed,ACI2016,0,False
就 二 零 一 六 年 就 返嚟 Uh 美國 再 係 啦,"就二零一, 六年就返嚟. Uh美國再, 係啦.",C8-E1-C4,Cantonese,I,Immersed,ACI2016,1,True
咁 都 嚟 咗 差唔多,"咁都嚟咗差唔多,",C5,Cantonese,I,Immersed,ACI2016,0,False
六 七 年 啦,六七年啦.,C4,Cantonese,I,Immersed,ACI2016,0,False
如果 唔 計 讀書 嗰陣時 呀,如果唔計讀書嗰陣時呀.,C6,Cantonese,I,Immersed,ACI2016,1,True
讀書 嗰陣時 夏威夷,讀書嗰陣時夏威夷.,C3,Cantonese,I,Immersed,ACI2016,0,False
我 而家 喺 Pennsylvania,我而家喺Pennsylvania.,C3-E1,Cantonese,I,Immersed,ACI2016,0,False
冇 呀 淨係 得 我 喳,"冇呀, 淨係得我喳.",C6,Cantonese,I,Immersed,ACI2016,0,False
都 係 香港,都係香港.,C3,Cantonese,I,Immersed,ACI2016,0,False
有 cousin 囉,有cousin囉.,C1-E1-C1,Cantonese,I,Immersed,ACI2016,0,False
得 唔 得 Cous cousin 有 個 表姐,"得唔得. Cous—cousin. 有個表姐,",C3-E2-C3,Cantonese,I,Immersed,ACI2016,1,True
唔係 呀 都 得 我 一個 喺 美國 嘅,"唔係呀都, 得我一個喺美國嘅.",C9,Cantonese,I,Immersed,ACI2016,0,False
Eh 香港 囉 都 可以 講 香港,"Eh::香港囉,都可以講香港,",E1-C6,Cantonese,I,Immersed,ACI2016,1,True
長大 我 都 係 大學 先嚟 美國 咁 但係 嚟 咗,"長大,我都係,大學先嚟美國咁, 但係嚟咗,",C11,Cantonese,I,Immersed,ACI2016,0,False
計 唔 計 讀書 呀 如果 讀書 咁 可能 計 十年 到 啦 計埋 讀書,"計唔計讀書呀如果讀書咁可能(計)十年到啦計埋讀書,",C15,Cantonese,I,Immersed,ACI2016,1,True
College 加,"College加,",E1-C1,Equal,I,Immersed,ACI2016,0,False
哦 住 過 呀 我 我 係 嚟 嗰陣時,"哦, 住過呀, 我—我係嚟嗰陣時, ",C9,Cantonese,I,Immersed,ACI2016,1,True
我 之後 係 去 Boston 跟住 就 P Delaware 都 住 過 四 個 state 到 啦,"我之後係去Boston. 跟住就P::, Delaware都住過. 四個state到啦.",C4-E1-C2-E2-C5-E1-C2,Cantonese,I,Immersed,ACI2016,0,False
生活 喳 嗎 唔係 話 去 玩 呀 travel,"xx生活喳嗎唔係話,去玩呀travel x.",C8-E1,Cantonese,I,Immersed,ACI2016,0,False
住 我 住 過 四 個 state 到 啦,"住我,住過四個state到啦.",C6-E1-C2,Cantonese,I,Immersed,ACI2016,0,False
係 啦,係啦.,C2,Cantonese,I,Immersed,ACI2016,0,False
唔同 嘅 城市 係 似,唔同嘅城市係(似)—,C5,Cantonese,I,Immersed,ACI2016,0,False
我 都 係 啲 city 嘅 Boston,我::都係啲city嘅.,C4-E1-C1-E1,Cantonese,I,Immersed,ACI2016,0,False
嘅 Boston 我 就住 遠 有 有 move 過,"Boston我就住,遠—有, 有move過,",C1-E1-C5-E1-C1,Cantonese,I,Immersed,ACI2016,0,False
Eh Boston 我 就係 又 成日 搬屋 嘅,Eh:: Boston我就係又成日搬屋嘅.,E2-C6,Cantonese,I,Immersed,ACI2016,1,True
Eh 嗰陣時 因為 啱啱 嚟 Boston 咁 就 有 住 過,"Eh, 嗰陣時因為啱啱嚟Boston, 咁就有住過—",E1-C4-E1-C5,Cantonese,I,Immersed,ACI2016,1,True
幾 個 唔同 嘅 ci city 咯 Boston 嗰陣時 有 住 過 downtown 有 住 過 suburb 咁,"幾個唔同嘅ci—city咯, Boston嗰陣時有住過downtown,有住過suburb, 咁,",C4-E2-C1-E1-C4-E1-C3-E1-C1,Cantonese,I,Immersed,ACI2016,0,False
呢度 就 無,"呢度就, 無,",C3,Cantonese,I,Immersed,ACI2016,0,False
係 呀 我 而家 住 係 Media 啦 都 好 近 Philadelphia,"係呀,我而家住係Media啦,都好近,Philadelphia.",C6-E1-C4-E1,Cantonese,I,Immersed,ACI2016,0,False
都 係 好 city,"都係好, xx city.",C3-E1,Cantonese,I,Immersed,ACI2016,0,False
Local school,"Local school,",E2,English,I,Immersed,ACI2016,0,False
Local school local school,"Local school, local school,",E4,English,I,Immersed,ACI2016,0,False
有 呀 我 以前 去過 澳洲 過 eh 留 過 學 讀,"有:: 呀:: ,我以前去過... 澳洲過, eh留過學.",C7-E1-C4,Cantonese,I,Immersed,ACI2016,1,True
留 過 學 讀 英文 咁 樣 囉 係 呀,讀... 英文咁樣囉.,C10,Cantonese,I,Immersed,ACI2016,0,False
英文 咁 樣 囉 係 呀 eh,"係呀—eh:: ,",C6-E1,Cantonese,I,Immersed,ACI2016,1,True
high school 之後 我 就 過 咗 去 澳洲 一段 時間,"high school之後我就, 過咗去澳洲一段時間.",E2-C9,Cantonese,I,Immersed,ACI2016,0,False
跟住 就 去 美國 咁 啦,跟住就去美國(咁啦).,C6,Cantonese,I,Immersed,ACI2016,0,False
好 細個嗰陣時,"好細個嗰陣時::,",C2,Cantonese,I,Immersed,ACI2016,0,False
小學 嗰陣時 去過 eh 嗰啲 summer camp 去過 英國 咁 算 唔 算 㗎,小學嗰陣時去過::eh::嗰啲summer camp去過英國咁算唔算㗎.,C3-E1-C1-E2-C7,Cantonese,I,Immersed,ACI2016,2,True
長 過 summer school 嗰陣時 好 細個 啦 算 唔 算,"長過, summer school嗰陣時好細個啦,",C2-E2-C7,Cantonese,I,Immersed,ACI2016,1,True
