reconstructed_sentence,sentence_original,pattern,matrix_language,group_code,group,participant_id,filler_count,has_fillers
Because I think we like as someone who's born and raised in Hong Kong I think we have a lot of differences than people that are born in mainland China and um I think it'd be easier to explain this to someone from Asia but in the United States a lot of people just don't know our history so I would explain it that way that I'm yes I'm ethnically Chinese but I'm not from China,"Because I think we:: , like as someone who's born and raised in Hong Kong, I think we have a lot of differences than people that are born in mainland China, and um,  I think it'd be easier to explain this to someone from Asia, but in the United States a lot of people just don't know our history? , so:: I would explain it that way, that I'm-- yes, I'm ethnically Chinese but I'm not from China.",E76,English,I,Immersed,ACI2029,1,True
Uh I'd still think of myself as a Hong Konger,Uh:: I'd still think of myself as a Hong Konger.,E10,English,I,Immersed,ACI2029,1,True
Um not at least not now maybe ten years later,"Um:: not-- at least not now, maybe ten years later.",E10,English,I,Immersed,ACI2029,1,True
Uh I do have Americans more just because where I'm from there isn't a lot of Hong Kongers but when I first moved to Florida that place has a lot of more people that um are from Hong Kong and I had a lot of friends from Hong Kong,"Uh, I do have Americans more? , just because where I'm from there isn't a lot of Hong Kongers? , but when I first moved to Florida, that place has a lot of-- more people that um, are from Hong Kong, and I had a lot of friends from Hong Kong.",E49,English,I,Immersed,ACI2029,2,True
It's just that the places don't have that much so right now I have more American friends,"It's just that the places don't have that much, so right now I have more American friends.",E17,English,I,Immersed,ACI2029,0,False
it's really like half and half to be honest yeah,"it's really like half and half to be honest, yeah.",E10,English,I,Immersed,ACI2029,0,False
I would say maybe forty percent Hong Kongers and then sixty percent like other other races,"I would say... maybe forty percent Hong Kongers and then sixty percent like, other-- other races.",E16,English,I,Immersed,ACI2029,0,False
Um a mix Like I have white friends I have um other Asian friends that are not ethnic ethically Chinese or from Hong Kong um I have a lot of friends that are ethnic minorities like Hispanic,"Um, a mix.",E37,English,I,Immersed,ACI2029,3,True
Um a mix Like I have white friends I have um other Asian friends that are not ethnic ethically Chinese or from Hong Kong um I have a lot of friends that are ethnic minorities like Hispanic,"Like I have white friends, I have, um other Asian friends that are not ethnic-- ethically Chinese or from Hong Kong, um, I have a lot of friends that are ethnic minorities, like, Hispanic.",E37,English,I,Immersed,ACI2029,3,True
Okay so out of the sixty percent of them maybe thirty percent Asian um and then maybe half like fifteen white and then fifteen maybe Latinos or Latinas,"Okay, so, out of the sixty percent of.. them, maybe:: .. thirty percent Asian, um and then maybe half-- like fifteen white and then fifteen maybe, Latinos or Latinas.",E28,English,I,Immersed,ACI2029,1,True
People in my neighborhood are either white or Asian,People in my neighborhood:: are either white or Asian.,E9,English,I,Immersed,ACI2029,0,False
Mm more or less so yeah,"Mm:: more or less so, yeah.",E6,English,I,Immersed,ACI2029,1,True
Uh basically ninety percent white,Uh:: basically ninety percent white?,E5,English,I,Immersed,ACI2029,1,True
And then the rest would be like maybe five percent Asian five percent mm His uh Black I only have one Black coworker to be honest,"And then the rest would be like, maybe five percent Asian, five percent, mm:: .. His-- uh, Black. I only have one Black coworker, to be honest.",E26,English,I,Immersed,ACI2029,2,True
Mm someone who like someone who's born in Hong Kong definitely is a true Hong Konger but uh even if you're not born in Hong Kong but you have spent a significant amount of time in Hong Kong then I think you can be a true Hong Konger too,"Mm:: ... someone who-- like, someone who's born in Hong Kong definitely is a true Hong Konger? , but, uh, even if you're not born in Hong Kong but you have spent a significant amount of time in Hong Kong, then I think you can be a true Hong Konger too.",E49,English,I,Immersed,ACI2029,2,True
Uh I don't think so I think a lot of people that were born in Hong Kong can't speak a lot of can't speak very fluent Cantonese like they speak English,Uh I don't think so.,E31,English,I,Immersed,ACI2029,1,True
Uh I don't think so I think a lot of people that were born in Hong Kong can't speak a lot of can't speak very fluent Cantonese like they speak English,"I think a lot of people that were born in Hong Kong can't speak a lot of-- can't speak very fluent Cantonese, like they speak English.",E31,English,I,Immersed,ACI2029,1,True
That would be from your heritage right Like whether where your parents like or like do you have ancestors that um were from like that has like Chinese blood like that were from either China or you know Hong Kong Macau Taiwan these are all like ethnically Chinese right,"That would be from your heritage, right?",E49,English,I,Immersed,ACI2029,1,True
That would be from your heritage right Like whether where your parents like or like do you have ancestors that um were from like that has like Chinese blood like that were from either China or you know Hong Kong Macau Taiwan these are all like ethnically Chinese right Like that were from either China or you know Hong Kong Macau Taiwan these are all like ethnically Chinese right,"Like whether-- where your parents like-- or, like do you have ancestors that um:: were from, like-- that has like, Chinese blood, like that were from either China or you know, Hong Kong Macau Taiwan, these are all like ethnically Chinese right?",E69,English,I,Immersed,ACI2029,1,True
Like whether where your parents like or like do you have ancestors that um were from like that has like Chinese blood like that were from either China or you know Hong Kong Macau Taiwan these are all like ethnically Chinese right Like that were from either China or you know Hong Kong Macau Taiwan these are all like ethnically Chinese right And maybe you know also the ethnically Chinese from Malaysia and Singapore,"Like that were from either China:: or you know, Hong Kong Macau Taiwan, these are all like ethnically Chinese, right?",E74,English,I,Immersed,ACI2029,1,True
Like that were from either China or you know Hong Kong Macau Taiwan these are all like ethnically Chinese right And maybe you know also the ethnically Chinese from Malaysia and Singapore,"And maybe.. you know, also the ethnically Chinese from Malaysia and Singapore.",E32,English,I,Immersed,ACI2029,0,False
