sentence,pattern,num_matches,has_match,best_similarity,has_c_to_e,has_e_to_c,match_1_similarity,match_1_language,match_2_similarity,match_2_language,match_3_similarity,match_3_language
唔 知道 我哋 係 Chinese 或者 係 Hong Kong 人 啦,C4-E1-C2-E2-C2,40,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
係 工作 上都 會 有 有 bilingual 都 係 會 有,C6-E1-C4,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.7142857142857143,english,0.7142857142857143,english
Eh in workplace 我 就 用 英文 多 啲,E3-C6,10,True,0.8571428571428572,False,True,0.8571428571428572,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
Cantonese 呀 friend 呀 relative 呀,E1-C1-E1-C1-E1-C1,50,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
喺 family 就 用 Cantonese the most 喺 喺 喺 喺 美國 咁 囉,C1-E1-C2-E3-C7,40,True,0.8,True,True,0.8,english,0.8,english,0.8,english
同 family 會 啦 同,C1-E1-C3,20,True,0.8,True,True,0.8,english,0.8,english,0.8,english
native 呀 of course 唔會 呀,E1-C1-E2-C2,30,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
我 諗 WhatsApp 呀 或者 text messages 嗰陣時 會 咊,C2-E1-C2-E2-C3,40,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
都 係 哋 slang 呀 或者 哋,C3-E1-C3,20,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.8333333333333334,cantonese
嗰啲 會 用 囉 唔係 一般 好 小 Cantonese 會 入 英文,C8-E1-C3,20,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.7142857142857143,english,0.6666666666666667,cantonese
Mmm 同 friend 多 啲 會 會 會 咁 樣 囉 但係 好 formal 嘅 就 唔會 囉 我 覺得,E1-C1-E1-C10-E1-C6,50,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8,cantonese,0.8,cantonese
workplace 呀 coworker 就 會 用 英文 啦,E1-C1-E1-C5,30,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
屋企人 唔 識 英文 係 好 少 除非 同 我哋 cousin 我 就 可能 mix 同 friend 會 mix 啲,C10-E1-C3-E1-C1-E1-C1-E1-C1,80,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
可能 慣 咗 習慣 咗 咁 喺 喺 個 路 度 更加 啊 唔係 講 廣東話 定 講 English 定係,C18-E1-C1,20,True,0.8,True,True,0.8,english,0.8,english,0.8,english
無 呀 可以 去 唔 到 好 好 好 native 咁 嘅 speed 呀 好 hyper 呀 未 去到 咁 樣,C9-E1-C2-E1-C2-E1-C5,60,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
係 high pitch 咁 樣 講 英文 但係 我 未 去到 好 native 咁 樣 我,C1-E2-C9-E1-C3,40,True,1.0,True,True,1.0,english,0.8333333333333334,cantonese,0.8333333333333334,cantonese
Depends 我 覺得 如果 係 我 覺得 係 ABC 可能 佢哋 嘅 language 唔唔 唔唔 係 好 識 所以 會 mix up 咁 樣 咯,E1-C7-E1-C3-E1-C7-E2-C3,70,True,1.0,True,True,1.0,cantonese,1.0,cantonese,0.8,cantonese
咁 如果 你 話 好 local,C5-E1,10,True,1.0,True,False,1.0,english,1.0,english,1.0,english
可能 係 culture 咁 樣 去 influence 到 佢哋,C2-E1-C3-E1-C2,40,True,0.8333333333333334,True,True,0.8333333333333334,english,0.8333333333333334,english,0.8333333333333334,english
所以 會 會 有 mix up 咁,C4-E2-C1,20,True,0.8333333333333334,True,True,0.8333333333333334,english,0.8333333333333334,english,0.8333333333333334,english
Eh 中文 定 英文,E1-C3,10,True,0.75,False,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
Eh 我 英文 eh 我 名 係,E1-C2-E1-C3,30,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
Eh 你 嗌 我 得 啦,E1-C5,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
Eh 我 喺 香港 出世,E1-C4,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
Eh 我 而家 讀緊 UCLA 第四 年,E1-C3-E1-C2,30,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh 19 年年 尾,E2-C2,10,True,0.75,False,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
係 啊 係 一 嚟 就 基本上 係 LA,C8-E1,10,True,1.0,True,False,1.0,english,1.0,english,1.0,english
有 嘅 但係 都 係 LA 入邊 搬去 隔離 嘅 city,C5-E1-C4-E1,30,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.75,english
Eh 係 呀,E1-C2,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
我 爹地 媽咪 都 同 我 一齊 住 LA 惟 除非 我 返 咗 學 咁 我 就住 宿舍,C8-E1-C10,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.7142857142857143,english,0.7142857142857143,english
Eh 都 係 香港,E1-C3,10,True,0.75,False,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
Eh 基本上 都 係 香港,E1-C4,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
Eh city 等 吓 先,E2-C3,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
真係 美國 嗰種 city 呢 定 喺 LA 個鐘 city,C3-E1-C3-E1-C1-E1,50,True,1.0,True,True,1.0,english,0.8333333333333334,english,0.8333333333333334,english
美國 嘅 city 就 都 唔係 好多 三 個,C2-E1-C6,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
Eh 係,E1-C1,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
啊 係咪 我 一 開始 住 喺 LA 嘅 suburb 嘅 即係 而家 都 係 啦 跟住 搬 咗 去 suburb 嘅 隔離 嘅 city which is 都 係 suburb 跟住 如果 你 計埋 宿舍 就 三 個 city,C7-E1-C1-E1-C10-E1-C3-E3-C2-E1-C8-E1,110,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
Eh 有 基督教,E1-C2,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh 有,E1-C1,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh 都 係 一樣,E1-C3,10,True,0.75,False,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
Eh 可以 咁 講 嗯,E1-C4,10,True,0.6,False,True,0.6,cantonese,0.6,cantonese,0.6,cantonese
Eh 兩溝,E1-C1,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh 有 白人 有 黑人 有 Latino,E1-C5-E1,20,True,1.0,True,True,1.0,cantonese,1.0,cantonese,0.8,cantonese
仲有冇 其他 呢 又 有 Asian 嘅,C5-E1-C1,20,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh Chinese 同 Korean,E2-C1-E1,20,True,0.75,True,True,0.75,english,0.75,english,0.75,english
Eh as in 香港 嗰啲 就 香港人 啦,E3-C5,10,True,0.4285714285714286,False,True,0.4285714285714286,cantonese,0.4285714285714286,cantonese,0.4285714285714286,cantonese
eh Asian 不過 淨係 識講 英文 嘅,E2-C5,10,True,0.6666666666666667,False,True,0.6666666666666667,cantonese,0.6666666666666667,cantonese,0.6666666666666667,cantonese
係 呀 eh 同埋,C2-E1-C1,20,True,1.0,True,True,1.0,english,1.0,english,1.0,english
識講 廣東話 eh 你 都 要 即係 大,C2-E1-C5,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
同埋 要 比較 融入 當地 㗎 culture 即係 唔會 排斥 當地 culture,C6-E1-C4-E1,30,True,1.0,True,True,1.0,english,1.0,english,0.8571428571428572,cantonese
Eh ABC 嘅話 應該 都 係 美國人,E2-C5,10,True,0.8333333333333334,False,True,0.8333333333333334,cantonese,0.6666666666666667,cantonese,0.6666666666666667,cantonese
假設 ABC 佢 冇 喺 香港 住 個 嘅話,C1-E1-C7,20,True,1.0,True,True,1.0,english,0.8,english,0.8,english
佢哋 即係 冇咩 同 即係 冇咩 認識 香港 嘅 culture 嘅話,C9-E1-C1,20,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh 嗰啲 上 完 之後 唔記得 晒 嗰啲 嘢,E1-C8,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
上 完 嗰啲 堂 即係 呢 一個 sem 嘅 堂 之後 唔記得 晒,C7-E1-C5,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
Eh 西班牙文 同 法文,E1-C3,10,True,0.75,False,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
Eh 啱啱 上年 六月 即 今年 六月 讀 完 畢 咗 業 囉 而家 搵 緊 嘢做,E1-C16,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
我 讀 computer science,C2-E2,10,True,1.0,True,False,1.0,english,1.0,english,1.0,english
Eh 2015 年,E2-C1,10,True,0.6666666666666667,False,True,0.6666666666666667,cantonese,0.6666666666666667,cantonese,0.6666666666666667,cantonese
我 喺 eh Bay Area,C2-E3,10,True,0.8,True,False,0.8,english,0.8,english,0.8,english
Eh 係 啦 有 兩 年 喺 Santa Cruz 囉 因為 讀書,E1-C6-E2-C3,30,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
eh 我 家姐 喺 美國 咗 緊 嘢 我 爹 哋 媽咪 喺 香港,E1-C13,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
Eh 都 係 香港,E1-C3,10,True,0.75,False,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
嗰 Eh 嗰啲 就真 係 唔 太清楚 因為 好多 都 未 我 出世 已經 過 咗 身 或者 好 老,C1-E1-C18,20,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.8333333333333334,cantonese
Eh 無,E1-C1,10,True,1.0,False,True,1.0,cantonese,0.5,cantonese,0.5,cantonese
Eh 呢個 就,E1-C2,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
係 囉 depend depending on 即係 點樣 睇 囉 睇 你,C2-E3-C6,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
Eh 你 講 即係 country 呀,E1-C3-E1-C1,30,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Uh 兩 個 count 兩 個 country 囉,E1-C2-E1-C2-E1-C1,50,True,0.8,True,True,0.8,cantonese,0.75,cantonese,0.75,cantonese
Eh 兩 個囉 eh Santa Cruz 同埋 San 係 囉 Bay Area,E1-C2-E3-C1-E1-C2-E2,60,True,0.8,True,True,0.8,english,0.7142857142857143,english,0.7142857142857143,english
Elementary 同 middle school 都 係 香港,E1-C1-E2-C3,30,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.8333333333333334,cantonese
即係 係 囉 上 到 twelfth grade 跟住 twelfth grade 喺度 上,C5-E2-C1-E2-C2,40,True,1.0,True,True,1.0,cantonese,1.0,cantonese,0.8,cantonese
Twelfth grade 之後 都 喺度 上,E2-C4,10,True,0.8333333333333334,False,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.8333333333333334,cantonese
Eh 去 旅行 算 唔 算,E1-C5,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
唔 算 okay,C2-E1,10,True,1.0,True,False,1.0,english,1.0,english,1.0,english
Eh 無 呀,E1-C2,10,True,1.0,False,True,1.0,cantonese,0.6666666666666667,cantonese,0.6666666666666667,cantonese
Eh 香港 讀 小學 嗰陣 都 係 基督教 跟住 但係 我 都 唔 信,E1-C13,10,True,0.6,False,True,0.6,cantonese,0.6,cantonese,0.6,cantonese
Eh 兩樣 都 唔係 囉,E1-C4,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
Eh 我 話 係 Asian American 囉,E1-C3-E2-C1,30,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
Eh 如果 佢哋 仲問 specifically 啲 嘅話 我 話 I'm from Hong Kong 咁 樣 囉 定 I was born in Hong Kong 咁 樣 囉,E1-C3-E1-C4-E4-C4-E6-C3,70,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,english
香港 反而 無 乜 特別 重要 囉 反而 啲 Asian American 咁 樣 囉 好 啲 嘅 即係 distinguish between race 有時,C9-E2-C7-E3-C1,40,True,1.0,True,True,1.0,cantonese,0.75,cantonese,0.75,cantonese
即係 都 唔係 話 prefer 嘅 但係 有時 又 無 得 揀 咁 樣 囉 即係 咁 你 reality 係 要 如果 你 係 Asian American 你 報 college 嗰啲 你 可能 有 advantage 可能 有 disadvantage,C4-E1-C13-E1-C5-E2-C2-E1-C4-E1-C2-E1,110,True,1.0,True,True,1.0,cantonese,1.0,english,0.8571428571428572,cantonese
即係 compare as a black or as a white kid 咁 樣 即係 有 唔同 咁 樣 as a fact 囉 我 唔會 話 有 as advantage 係 呀 好處 囉 sorry take that back,C1-E9-C7-E3-C5-E2-C4-E4,70,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8,english
喺 美國 嘅 friend 呀,C3-E1-C1,20,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
應該 sixty five percent 喺 美國 囉,C1-E3-C3,20,True,0.8,True,True,0.8,english,0.8,english,0.8,english
三十 五 percent 喺 香港 或者 再 少 啲 香港 mhm,C2-E1-C7-E1,30,True,0.8333333333333334,True,True,0.8333333333333334,english,0.8333333333333334,english,0.8333333333333334,english
我 諗 有 三 至 四成 係 white,C7-E1,10,True,0.75,True,False,0.75,english,0.75,english,0.75,english
跟住 其他 嗰啲 係 Asian,C4-E1,10,True,1.0,True,False,1.0,english,1.0,english,1.0,english
以 我 咁 睇 就 Chinese 有 eh 越南 嘅 又 有 係 呢 兩 款 呢 兩樣 Asian 多 啲,C5-E1-C1-E1-C10-E1-C2,60,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
係 囉 neighborhood,C2-E1,10,True,0.6666666666666667,True,False,0.6666666666666667,english,0.6666666666666667,english,0.6666666666666667,english
都 係 大部分 都 係 white and Asian 都 有啲 black 都 有 a couple of few black 係 啦,C5-E3-C2-E1-C2-E5-C2,60,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
中國人 呀 就 eh 即係 in my definition 呀,C3-E1-C1-E3-C1,40,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh 喺 中國 生活 出世 長大 讀書 嗰啲 囉,E1-C8,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
真正 嘅 美國人 eh,C3-E1,10,True,0.75,True,False,0.75,english,0.75,english,0.75,english
好 難 真係 話 因為 我 住 嗰 區 好 diverse,C10-E1,10,True,0.75,True,False,0.75,english,0.75,english,0.75,english
呀 要 呀 要 呀 喺 嗰度 住 要 呀 sorry,C10-E1,10,True,1.0,True,False,1.0,english,0.75,english,0.75,english
睇 吓 佢 係 移民 嚟 定點 囉 即係 我 覺得 就係 即係 如果 佢 嘅 lifestyle 都 係 即係 佢 係 word for word 嘅話 咁 就 佢 係 香港人 但係 如果 佢 係 佢 係 move to there 即 頭 係 唔會 再 返 香港 咁 我 就 會 consider as something else,C16-E1-C5-E3-C12-E3-C11-E4,70,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh 美國人 囉,E1-C2,10,True,0.6666666666666667,False,True,0.6666666666666667,cantonese,0.6666666666666667,cantonese,0.6666666666666667,cantonese
Mhm 即係 well in terms of nationality 係 美國人 囉,E1-C1-E5-C3,30,True,0.8333333333333334,True,True,0.8333333333333334,english,0.8333333333333334,cantonese,0.8333333333333334,cantonese
但係 如果 你 話 你 問 佢 係 ethnicity 咁 Chinese Hong Kong 咁 樣,C8-E1-C1-E3-C2,40,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
哦 okay okay 我 嘅 definition 即係 我 嘅 answer,C1-E2-C2-E1-C3-E1,50,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8,english
我 會 形容 佢 like as Asian 囉 Asian American still,C4-E3-C1-E3,30,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
like as a 香港人 or,E3-C1-E1,20,True,1.0,True,True,1.0,english,1.0,english,0.8,cantonese
Like if he lived there around like five to seven years I think he's he could be uh like a 香港人,E20-C1,10,True,0.6,False,True,0.6,cantonese,0.6,cantonese,0.6,cantonese
廣東話 同 屋企人 同埋 同 香港 啲 friend,C7-E1,10,True,1.0,True,False,1.0,english,0.75,english,0.75,english
英文 就 美國 啲 friend 同 美國 啲 人 囉,C4-E1-C5,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,cantonese
Eh 如果,E1-C1,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
如果 自己 一個 出街 同 friend 通常 都 係 講 英文 如果 同屋 企 人 出街 就 講 中文 囉 同屋 企 人 傾計,C5-E1-C18,20,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
Eh 好 少,E1-C2,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh 即係 都 有啲 英文 字 嘅 即係 即係 有啲 呢 嗰啲 都 好似 英文 字 囉 係咪 唔係 中文字 都 有 個 啲 sorry 係 囉 即係 即係 有少少 英文 字 一定 有,E1-C23-E1-C9,30,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8,cantonese,0.7142857142857143,english
有時 eh 如果 有啲 字 唔記得 咗 中文 係 咩 就 會 用 英文 囉,C1-E1-C13,20,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.8,english,0.8,english
Eh 呢個 就 少 啲 呢個 就 真係 可能 一兩次 囉 即係 可能 無,E1-C13,10,True,1.0,False,True,1.0,cantonese,0.8,cantonese,0.8,cantonese
Eh 同,E1-C1,10,True,0.5,False,True,0.5,cantonese,0.5,cantonese,0.5,cantonese
喺 呢度 識 嘅 另外一個 香港 個 friend 跟住 其他 friend 問 啲 字 點講 囉 咁 囉,C7-E1-C2-E1-C7,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,english,0.8571428571428572,cantonese
即係 係 囉 即係 唔使 咁 係 囉 即係 唔 啲 字 點講 囉 係 囉 無咁 specific,C17-E1,10,True,0.75,True,False,0.75,english,0.75,english,0.75,english
Eh 屋企人 多 囉 同埋 即係 屋企人 多 中英 夾雜 就,E1-C10,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.6,cantonese
Eh 一時之間 諗 唔 到 點樣 表達 嗰個 意思 囉 即係 用 嗰個 language,E1-C12-E1,20,True,1.0,True,True,1.0,english,1.0,english,1.0,english
個 personality 同 唔同,C1-E1-C2,20,True,1.0,True,True,1.0,english,1.0,cantonese,0.75,english
但係 like the way I act 囉,C1-E5-C1,20,True,1.0,True,True,1.0,english,1.0,english,1.0,english
即係 例如 eh 無 啊 喺 屋 講 中文 嘅 時候 通常 喺 屋企 或者 同 啲 屋企人 咪 會 熟 啲 講 英文 就 會 玩 得 開心 啲 囉,C2-E1-C28,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.6666666666666667,english,0.6666666666666667,english
麻麻地 囉 屌 真係 eh 一般 囉 即係 你 一係 講 英文 就 全程 英文 一係 就 全程 中文 即係 或者 你 絕大部分 嗰個 language 囉 除非 你 真係 唔 明 咁 就 understandable,C4-E1-C19-E1-C8-E1,50,True,1.0,True,True,1.0,english,1.0,english,1.0,english
Yes 即係 係 呀 我 無 but then I wouldn't say I yeah I would would I didn't I would consider that I didn't move to the United States until I went to college,E1-C5-E28,20,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
我 掙扎 囉 我 好 掙扎 因為 eh 一 要 擺 自己 係 一 我 而家 要 去,C7-E1-C10,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
等 one second,C1-E2,10,True,1.0,True,False,1.0,english,1.0,english,1.0,english
Okay should be fine Um 我 而家 要 去 英國 嘅 時候 呢 我 就要 選擇 我 係咪 一個中國 人 我 係咪 一個 亞洲 人 Chinese Asian South Asian,E5-C20-E4,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
And when I had to choose my ethnicity or like how I define in the West right they they would 即係 會 I don't know why they would put out like a category specifically for Chinese but I know that it's because that is we're just we're just um you know we're considered differently,E20-C2-E32,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
